tidn,buyercod,sellercod,odat,odai,onum,onai,ldat,term,desig2,wcat,desc,coprod,nrdel,nrdelai,delyears,buyer,seller,status,tivunit,tivorder,tivdel
53413,THA,SWE,2011,,4,,0,N/A,CEROS-200,GR,Fire control radar,L,2,X,2015,Thailand,Sweden,N,2.5,10,5
59462,THA,SWE,2013,,2,X,0,N/A,CEROS-200,GR,Fire control radar,L,,,,Thailand,Sweden,N,2.5,5,0
59464,THA,SWE,2015,X,2,X,0,N/A,CEROS-200,GR,Fire control radar,L,,,,Thailand,Sweden,N,2.5,5,0
53414,THA,SWE,2011,,2,,0,N/A,Giraffe AMB,GR,Air search radar,L,1,X,2015,Thailand,Sweden,N,7.5,15,7.5
55081,THA,SWE,2012,,1,,2014,N/A,Giraffe AMB,GR,Air search radar,L,1,,2014,Thailand,Sweden,N,7.5,7.5,7.5
59463,THA,SWE,2013,,1,,0,N/A,Giraffe AMB,GR,Air search radar,L,,,,Thailand,Sweden,N,7.5,7.5,0
59465,THA,SWE,2015,X,1,,0,N/A,Giraffe AMB,GR,Air search radar,L,,,,Thailand,Sweden,N,7.5,7.5,0
34614,THA,SWE,2010,,6,,2013,N/A,JAS-39C Gripen,AC,FGA aircraft,L,6,,2013,Thailand,Sweden,N,26.3,157.8,157.8
40038,THA,SWE,2008,,6,,2011,N/A,JAS-39C Gripen,AC,FGA aircraft,L,6,,2011,Thailand,Sweden,N,26.3,157.8,157.8
50554,THA,SWE,2010,,25,X,2013,N/A,RBS-15M,MI,Anti-ship missile,L,25,X,2012-2013,Thailand,Sweden,N,1,25,25
40351,THA,SWE,2008,,1,,2010,N/A,Saab-340,AC,Transport aircraft,L,1,,2010,Thailand,Sweden,S,2.8,2.8,2.8
31163,THA,SWE,2008,,1,,2010,N/A,Saab-340AEW,AC,AEW&C aircraft,L,1,,2010,Thailand,Sweden,S,24,24,24
50990,THA,SWE,2010,,1,,2012,N/A,Saab-340AEW,AC,AEW&C aircraft,L,1,,2012,Thailand,Sweden,S,24,24,24
40291,UAE,SWE,2006,,7,,2009,N/A,APID-55,AC,UAV,L,7,X,2008-2009,UAE,Sweden,N,0.2,1.4,1.4
59598,UAE,SWE,2015,X,40,X,0,N/A,DI-12,EN,Diesel engine (AV),L,,,,UAE,Sweden,N,0.06,2.4,0
40214,UAE,SWE,2015,,2,,0,N/A,Erieye SRSS,GR,AEW&C/AGS system,,,,,UAE,Sweden,N,0,0,0
59409,UAE,SWE,2015,,2,,0,MOD,Erieye SRSS,GR,AEW&C/AGS system,,,,,UAE,Sweden,N,0,0,0
50980,UAE,SWE,2009,,12,,2015,LIC,Ghannatha,SH,FAC,L,12,X,2013-2015,UAE,Sweden,N,14.3,171.6,171.6
32380,UAE,SWE,2004,,6,,0,N/A,Giraffe AMB,GR,Air search radar,L,4,,2011-2015,UAE,Sweden,N,7.5,45,30
52883,UAE,SWE,2004,,4,,2007,LIC,L-22,SH,Landing craft,L,4,X,2006-2007,UAE,Sweden,N,4.3,17.2,17.2
33450,UAE,SWE,2009,,2,,2011,N/A,Saab-340AEW,AC,AEW&C aircraft,L,2,,2010-2011,UAE,Sweden,R,39.6,79.2,79.2
39786,UK,SWE,2007,,21,,2008,LIC,BvS-10,AV,APC,L,21,,2008,United Kingdom,Sweden,N,0.23,4.83,4.83
50326,UK,SWE,2008,,14,,2008,LIC,BvS-10,AV,APC,L,14,,2008,United Kingdom,Sweden,N,0.23,3.22,3.22
50874,UK,SWE,2008,,9,,2009,LIC,BvS-10,AV,APC,L,9,,2009,United Kingdom,Sweden,N,0.23,2.07,2.07
51227,UK,SWE,2009,,24,,2010,LIC,BvS-10,AV,APC,L,24,X,2010,United Kingdom,Sweden,N,0.23,5.52,5.52
51228,UK,SWE,2008,,12,,2009,LIC,BvS-10,AV,APC,L,12,,2009,United Kingdom,Sweden,N,0.23,2.76,2.76
50627,UK,SWE,2008,,5,,2013,N/A,Giraffe AMB,GR,Air search radar,L,5,X,2012-2013,United Kingdom,Sweden,N,7.5,37.5,37.5
52287,UK,SWE,2008,,1,X,2008,N/A,Giraffe AMB,GR,Air search radar,L,1,X,2008,United Kingdom,Sweden,N,7.5,7.5,7.5
58980,UK,SWE,2015,,4,,0,N/A,Giraffe AMB,GR,Air search radar,L,,,,United Kingdom,Sweden,N,7.5,30,0
51769,UK,SWE,2002,,14000,,2012,LIC,NLAW,MI,Anti-tank missile,L,14000,X,2009-2012,United Kingdom,Sweden,N,0.01,140,140
51015,URU,SWE,2009,,2,,2009,N/A,C-212MP,AC,MP aircraft,L,2,,2009,Uruguay,Sweden,S,3.4,6.8,6.8
38896,USA,SWE,2004,X,12,X,0,N/A,Giraffe AMB,GR,Air search radar,L,3,,2010-2015,United States,Sweden,N,7.5,90,22.5
38895,USA,SWE,2004,X,32,X,0,LIC,SAK-70 Mk-2 57mm,NW,Naval gun,L,12,,2008-2015,United States,Sweden,N,2.5,80,30
54011,XXX,SWE,2010,,2,X,2013,N/A,ARTHUR,GR,Arty locating radar,L,2,X,2013,Unknown country,Sweden,N,4,8,8
56383,XXX,SWE,2013,,2,X,2014,N/A,ARTHUR,GR,Arty locating radar,L,2,X,2014,Unknown country,Sweden,N,4,8,8
59144,XXX,SWE,2014,X,,,0,N/A,Giraffe AMB,GR,Air search radar,L,,,,Unknown country,Sweden,N,7.5,0,0
58870,XXX,SWE,2015,,50,X,0,N/A,RBS-70,MI,Portable SAM,L,25,X,2015,Unknown country,Sweden,N,0.08,4,2
55482,AFG,SWI,2012,,18,,2015,N/A,PC-12,AC,Light transport ac,L,18,X,2013-2015,Afghanistan,Switzerland,N,1.85,33.3,33.3
36338,AUS,SWI,2015,X,49,,0,PRIV,PC-21,AC,Trainer aircraft,L,,,,Australia,Switzerland,N,4.9,240.1,0
30700,BEL,SWI,2006,,242,,2015,LIC,Piranha-3,AV,APC,L,242,X,2008-2015,Belgium,Switzerland,N,0.29,70.18,70.18
53257,BOT,SWI,2011,,5,,2013,N/A,PC-7 Turbo Trainer,AC,Trainer aircraft,L,5,,2013,Botswana,Switzerland,N,1,5,5
59411,BRA,SWI,2015,,2,,0,N/A,Fieldguard,GR,Fire control radar,L,,,,Brazil,Switzerland,N,4.76,9.52,0
39835,BRA,SWI,2006,,7,,2008,N/A,Piranha-3,AV,APC,L,7,X,2007-2008,Brazil,Switzerland,N,0.29,2.03,2.03
50501,BRA,SWI,2007,,5,,2009,N/A,Piranha-3,AV,APC,L,5,,2009,Brazil,Switzerland,N,0.29,1.45,1.45
50692,BRA,SWI,2008,,18,,2014,N/A,Piranha-3,AV,APC,L,18,X,2010-2014,Brazil,Switzerland,N,0.29,5.22,5.22
53083,CAN,SWI,2011,,12,,0,N/A,Leopard-2 chassis,AV,Tank chassis,L,11,X,2014-2015,Canada,Switzerland,S,0.4,4.8,4.4
27233,CAN,SWI,1999,X,171,,2007,LIC,Piranha-3,AV,APC,L,171,X,2003-2007,Canada,Switzerland,N,0.29,49.59,49.59
39441,CHA,SWI,2006,,1,,2006,N/A,PC-9,AC,Trainer aircraft,L,1,,2006,Chad,Switzerland,N,1.4,1.4,1.4
35514,CHE,SWI,2004,,24,,2006,N/A,M-109A1 155mm,AR,Self-propelled gun,L,24,X,2006,Chile,Switzerland,R,0.726,17.424,17.424
38599,CHI,SWI,1995,X,0,,0,LIC,GDF 35mm,AD,AA gun,L,350,X,1997-2015,China,Switzerland,N,0.75,0,262.5
33142,CHI,SWI,1995,X,0,,0,LIC,Skyguard,GR,Fire control radar,L,175,X,1997-2015,China,Switzerland,N,5,0,875
39457,DEN,SWI,2006,,29,,2009,LIC,DURO-3,AV,APC,L,29,X,2007-2009,Denmark,Switzerland,N,0.24,6.96,6.96
36027,DEN,SWI,2005,,90,,2008,N/A,Eagle,AV,APV,L,90,X,2006-2008,Denmark,Switzerland,N,0.14,12.6,12.6
40272,DEN,SWI,2005,X,7,,2014,N/A,GDM-008 35mm,NW,CIWS,L,7,X,2007-2014,Denmark,Switzerland,N,4,28,28
35415,DEN,SWI,2004,,69,,2008,LIC,Piranha-3,AV,APC,L,69,X,2006-2008,Denmark,Switzerland,N,0.29,20.01,20.01
54144,DEN,SWI,2015,,309,,0,N/A,Piranha-5,AV,APC,L,,,,Denmark,Switzerland,N,0,0,0
39745,FIN,SWI,2007,,18,,2008,N/A,Hawk-60,AC,Trainer/combat ac,L,18,,2008,Finland,Switzerland,S,3.6,64.8,64.8
32835,FIN,SWI,2009,,6,,2010,N/A,PC-12,AC,Light transport ac,L,6,,2010,Finland,Switzerland,N,1.85,11.1,11.1
35987,FRG,SWI,2013,,100,,2014,LIC,Eagle,AV,APV,L,100,X,2014,Germany (FRG),Switzerland,N,0.14,14,14
50332,FRG,SWI,2008,,25,,2009,LIC,Eagle,AV,APV,L,25,,2008-2009,Germany (FRG),Switzerland,N,0.14,3.5,3.5
50686,FRG,SWI,2008,,173,,2010,LIC,Eagle,AV,APV,L,173,X,2009-2010,Germany (FRG),Switzerland,N,0.14,24.22,24.22
51496,FRG,SWI,2009,,20,,2011,LIC,Eagle,AV,APV,L,20,X,2010-2011,Germany (FRG),Switzerland,N,0.14,2.8,2.8
52277,FRG,SWI,2010,,60,,2011,LIC,Eagle,AV,APV,L,60,,2011,Germany (FRG),Switzerland,N,0.14,8.4,8.4
52949,FRG,SWI,2010,,195,,2012,LIC,Eagle,AV,APV,L,195,X,2011-2012,Germany (FRG),Switzerland,N,0.14,27.3,27.3
58312,FRG,SWI,2014,,76,,2015,N/A,Eagle,AV,APV,L,76,X,2015,Germany (FRG),Switzerland,N,0.14,10.64,10.64
39608,FRG,SWI,2009,,2,,2012,N/A,Skyshield-35,AD,AA gun system,,2,,2012,Germany (FRG),Switzerland,N,15,30,30
51229,IND,SWI,2012,,75,,2015,ASS,PC-7 Turbo Trainer,AC,Trainer aircraft,L,75,X,2013-2015,India,Switzerland,N,1,75,75
55094,IND,SWI,2015,X,38,,0,LIC,PC-7 Turbo Trainer,AC,Trainer aircraft,L,,,,India,Switzerland,N,1,38,0
56753,INS,SWI,2013,X,2,,0,N/A,GDM-008 35mm,NW,CIWS,L,,,,Indonesia,Switzerland,N,4,8,0
55785,INS,SWI,2012,,6,,2015,N/A,Skyshield-35,AD,AA gun system,,6,X,2014-2015,Indonesia,Switzerland,N,15,90,90
58348,INS,SWI,2014,,2,,2015,N/A,Skyshield-35,AD,AA gun system,,2,,2015,Indonesia,Switzerland,N,15,30,30
38177,IRE,SWI,2008,,95,,2008,N/A,M-87 120mm,AR,Mortar,L,95,,2008,Ireland,Switzerland,R,0.033,3.135,3.135
30976,IRE,SWI,2002,X,25,X,2008,N/A,Piranha-3,AV,APC,L,25,X,2007-2008,Ireland,Switzerland,N,0.29,7.25,7.25
58953,JOR,SWI,2015,,9,,0,N/A,PC-9,AC,Trainer aircraft,L,,,,Jordan,Switzerland,N,1.4,12.6,0
58351,KUW,SWI,2014,,2,X,0,N/A,Skyguard,AD,AD system,L,,,,Kuwait,Switzerland,N,10,20,0
37554,MAL,SWI,2006,,10,,2007,N/A,PC-7 Turbo Trainer,AC,Trainer aircraft,L,10,,2007,Malaysia,Switzerland,N,1,10,10
50207,MAL,SWI,2014,X,5,,0,N/A,PC-7 Turbo Trainer,AC,Trainer aircraft,L,,,,Malaysia,Switzerland,N,1,5,0
39036,MEX,SWI,2006,,2,,2006,N/A,PC-9,AC,Trainer aircraft,L,2,,2006,Mexico,Switzerland,N,1.4,2.8,2.8
53486,MRA,SWI,2011,,1,,2012,N/A,PC-6 Turbo Porter,AC,Light transport ac,L,1,,2012,Mauritania,Switzerland,N,0.8,0.8,0.8
40176,PAK,SWI,2006,,48,X,2009,N/A,GDF 35mm,AD,AA gun,L,48,X,2007-2009,Pakistan,Switzerland,N,0.75,36,36
39562,PAK,SWI,2006,,24,X,2009,N/A,Skyguard,GR,Fire control radar,L,24,X,2007-2009,Pakistan,Switzerland,N,5,120,120
53331,QAT,SWI,2012,,24,,0,N/A,PC-21,AC,Trainer aircraft,L,18,X,2014-2015,Qatar,Switzerland,N,4.9,117.6,88.2
40119,ROM,SWI,2006,,31,,2015,N/A,Piranha-3,AV,APC,L,31,X,2007-2015,Romania,Switzerland,N,0.29,8.99,8.99
54805,SAU,SWI,2012,,55,,0,N/A,PC-21,AC,Trainer aircraft,L,34,X,2014-2015,Saudi Arabia,Switzerland,N,4.9,269.5,166.6
53093,SAU,SWI,2006,X,18,X,2011,N/A,Skyguard,GR,Fire control radar,L,18,,2009-2011,Saudi Arabia,Switzerland,N,5,90,90
34230,SIN,SWI,2006,,19,,2008,N/A,PC-21,AC,Trainer aircraft,L,19,,2008,Singapore,Switzerland,N,4.9,93.1,93.1
55391,SIN,SWI,2012,X,13,X,2015,N/A,PiPz-3 Kodiak,AV,AEV,L,13,X,2014-2015,Singapore,Switzerland,N,2.5,32.5,32.5
40332,SPA,SWI,2007,,21,,2014,N/A,Piranha-3,AV,APC,L,21,X,2010-2014,Spain,Switzerland,N,0.29,6.09,6.09
35851,SPA,SWI,2004,X,24,,2008,N/A,Skyshield,GR,Fire control radar,L,24,X,2006-2008,Spain,Switzerland,N,6,144,144
59513,THA,SWI,2015,X,8,,0,N/A,GDF 35mm,AD,AA gun,L,,,,Thailand,Switzerland,N,0.75,6,0
59512,THA,SWI,2015,X,4,,0,N/A,Skyguard,GR,Fire control radar,L,,,,Thailand,Switzerland,N,5,20,0
36051,UAE,SWI,2009,,25,,2012,N/A,PC-21,AC,Trainer aircraft,L,25,,2011-2012,UAE,Switzerland,N,4.9,122.5,122.5
30407,USA,SWI,2003,,44,X,2008,N/A,F-5E Tiger-2,AC,FGA aircraft,L,44,X,2003-2008,United States,Switzerland,S,4,176,176
39613,USA,SWI,2004,,15,X,2010,N/A,Hunter,AC,FGA aircraft,L,15,X,2004-2010,United States,Switzerland,S,1.6,24,24
22851,USA,SWI,1996,,748,,0,LIC,PC-9,AC,Trainer aircraft,L,739,X,1999-2015,United States,Switzerland,N,1.4,1047.2,1034.6
59258,USA,SWI,2013,,4,,2015,N/A,PC-9,AC,Trainer aircraft,L,4,,2015,United States,Switzerland,N,1.4,5.6,5.6
50832,VEN,SWI,2006,X,8,,0,N/A,GDM-008 35mm,NW,CIWS,L,7,,2009-2012,Venezuela,Switzerland,N,4,32,28
38935,XLH,SYR,2005,X,50,X,2006,AID,9M131 Metis-M/AT-13,MI,Anti-tank missile,L,50,X,2006,Hezbollah (Lebanon)*,Syria,N,0.02,1,1
38934,XLH,SYR,2005,X,50,X,2006,AID,9M133 Kornet/AT-14,MI,Anti-tank missile,L,50,X,2006,Hezbollah (Lebanon)*,Syria,N,0.04,2,2
51421,XLH,SYR,2009,X,200,X,2010,N/A,Fateh-110,MI,SSM,L,200,X,2009-2010,Hezbollah (Lebanon)*,Syria,N,0.2,40,40
54709,GAM,TAI,2009,X,4,,2009,AID,Dvora,SH,FAC,L,4,,2009,Gambia,Taiwan (ROC),S,4,16,16
55718,GUA,TAI,2012,,2,X,2012,AID,Bell-205/UH-1H,AC,Helicopter,L,2,X,2012,Guatemala,Taiwan (ROC),S,1.048,2.096,2.096
58044,HON,TAI,2013,,4,,2015,AID,Bell-205/UH-1H,AC,Helicopter,L,4,,2015,Honduras,Taiwan (ROC),S,1.048,4.192,4.192
53247,PAN,TAI,2008,X,1,,2009,AID,Bell-407,AC,Light helicopter,L,1,,2009,Panama,Taiwan (ROC),S,0.44,0.44,0.44
59483,MAL,THA,2015,,20,X,0,N/A,First Win,AV,APC/APV,,,,,Malaysia,Thailand,N,0,0,0
38436,PAK,THA,2002,,2,,2006,LIC,Jurrat,SH,FAC,L,2,,2006,Pakistan,Thailand,N,46.5,93,93
39765,AFG,TUR,2007,,24,,2007,AID,M-114 155mm,AR,Towed gun,L,24,,2007,Afghanistan,Turkey,S,0.2,4.8,4.8
53276,AZB,TUR,2010,,35,,2011,N/A,Cobra,AV,APV,L,35,X,2010-2011,Azerbaijan,Turkey,N,0.15,5.25,5.25
53090,AZB,TUR,2011,,36,,0,N/A,K-9 Thunder 155mm,AR,Self-propelled gun,L,,,,Azerbaijan,Turkey,N,4.32,155.52,0
54816,AZB,TUR,2010,,37,,2011,N/A,Shorland,AV,APV,L,37,X,2010-2011,Azerbaijan,Turkey,N,0.1,3.7,3.7
53226,AZB,TUR,2010,X,30,X,2013,N/A,T-107 107mm,AR,Self-propelled MRL,L,30,X,2011-2013,Azerbaijan,Turkey,N,0.2,6,6
53089,AZB,TUR,2010,,40,X,2014,N/A,T-122/300,AR,Self-propelled MRL,,40,X,2012-2014,Azerbaijan,Turkey,N,0.95,38,38
53091,BAH,TUR,2010,,60,X,2012,N/A,ARMA,AV,APC,L,60,X,2012,Bahrain,Turkey,N,0.27,16.2,16.2
53384,BAH,TUR,2010,,13,,2010,N/A,ARMA,AV,APC,L,13,,2010,Bahrain,Turkey,N,0.27,3.51,3.51
50285,BAH,TUR,2006,X,15,X,2008,N/A,Cobra,AV,APV,L,15,,2008,Bahrain,Turkey,N,0.15,2.25,2.25
56417,BAH,TUR,2011,X,133,X,2013,N/A,Cobra,AV,APV,L,133,X,2012-2013,Bahrain,Turkey,N,0.15,19.95,19.95
50406,BAN,TUR,2006,,22,X,2008,N/A,Cobra,AV,APV,L,22,X,2007-2008,Bangladesh,Turkey,N,0.15,3.3,3.3
57150,BAN,TUR,2012,X,22,,2013,N/A,Cobra,AV,APV,L,22,,2013,Bangladesh,Turkey,N,0.15,3.3,3.3
53052,COL,TUR,2008,,38,X,2009,N/A,HY1-12 120mm,AR,Towed mortar,L,38,X,2009,Colombia,Turkey,N,0.1,3.8,3.8
54013,EGY,TUR,2011,,3,,2012,N/A,MRTP-20,SH,Patrol craft,L,3,X,2011-2012,Egypt,Turkey,N,4.2,12.6,12.6
50112,GEO,TUR,2006,X,100,X,2008,N/A,Cobra,AV,APV,L,100,X,2007-2008,Georgia,Turkey,N,0.15,15,15
51212,GEO,TUR,2008,X,70,,2009,N/A,Ejder,AV,APC,L,70,X,2008-2009,Georgia,Turkey,N,0.27,18.9,18.9
52200,GEO,TUR,2008,,2,,2009,N/A,MRTP-33,SH,Patrol craft,L,2,,2008-2009,Georgia,Turkey,N,11.2,22.4,22.4
35706,IRQ,TUR,2005,X,573,X,2006,N/A,Akrep/Scorpion,AV,APV,L,573,X,2005-2006,Iraq,Turkey,N,0.12,68.76,68.76
55058,KAZ,TUR,2012,X,7,,2012,N/A,Cobra,AV,APV,L,7,,2012,Kazakhstan,Turkey,N,0.15,1.05,1.05
58483,KSV,TUR,2014,,10,X,2014,N/A,Cobra,AV,APV,,10,X,2014,Kosovo,Turkey,N,0.14,1.4,1.4
58618,MAL,TUR,2008,X,8,,2010,ASS,ACV-S,AV,APC,L,8,,2010,Malaysia,Turkey,N,0.31,2.48,2.48
33300,MAL,TUR,2008,,28,,2010,ASS,AIFV,AV,IFV,L,28,,2010,Malaysia,Turkey,N,0.86,24.08,24.08
52242,MAL,TUR,2008,,20,,2010,ASS,AIFV-APC,AV,APC,L,20,,2010,Malaysia,Turkey,N,0.26,5.2,5.2
30254,MAL,TUR,2011,,89,,0,LIC,Pars,AV,APC,L,,,,Malaysia,Turkey,N,0.35,31.15,0
53497,MAL,TUR,2011,,122,,0,N/A,Pars,AV,IFV,L,,,,Malaysia,Turkey,N,0.7,85.4,0
52245,MAL,TUR,2011,,46,,0,LIC,Pars IFV-25,AV,IFV,L,32,X,2014-2015,Malaysia,Turkey,N,1.3,59.8,41.6
50284,NIG,TUR,2007,,204,X,2008,N/A,Cobra,AV,APV,L,204,,194-2008,Nigeria,Turkey,N,0.15,30.6,30.6
31692,PAK,TUR,2006,,2,,2008,N/A,MRTP-33,SH,FAC,L,2,,2007-2008,Pakistan,Turkey,N,19.25,38.5,38.5
51134,PAK,TUR,2007,X,12,,2009,N/A,Panter 155mm,AR,Towed gun,L,12,X,2008-2009,Pakistan,Turkey,N,1.1,13.2,13.2
55620,PAK,TUR,2009,X,60,X,2013,LIC,Panter 155mm,AR,Towed gun,L,60,X,2011-2013,Pakistan,Turkey,N,1.1,66,66
56011,PAK,TUR,2013,,1,,0,LIC,STW-15600t,SH,Oiler,L,,,,Pakistan,Turkey,N,0,0,0
58973,PAK,TUR,2015,,34,,2015,AID,T-37B,AC,Trainer aircraft,L,34,X,2015,Pakistan,Turkey,S,0.72,24.48,24.48
51407,PHI,TUR,2007,,6,,2010,N/A,AIFV-APC,AV,APC,L,6,,2010,Philippines,Turkey,N,0.26,1.56,1.56
57237,QAT,TUR,2014,,10,,0,N/A,Ares-110,SH,Patrol craft,,,,,Qatar,Turkey,N,10,100,0
58486,QAT,TUR,2014,,2,,0,N/A,Ares-150,SH,Patrol craft,,,,,Qatar,Turkey,N,0,0,0
58485,QAT,TUR,2014,,5,,0,N/A,Ares-75,SH,Patrol craft,,,,,Qatar,Turkey,N,5.6,28,0
57242,QAT,TUR,2014,,4,,0,N/A,MRTP-20,SH,Patrol craft,L,,,,Qatar,Turkey,N,4.2,16.8,0
55930,QAT,TUR,2012,,3,,2014,N/A,MRTP-33,SH,Patrol craft,L,3,X,2013-2014,Qatar,Turkey,N,11.2,33.6,33.6
59368,RUS,TUR,2015,,1,,2015,N/A,Alican Deval,SH,Cargo ship,,1,,2015,Russia,Turkey,S,8,8,8
59369,RUS,TUR,2015,,1,,2015,N/A,Dadali,SH,Cargo Ship,,1,,2015,Russia,Turkey,S,8,8,8
56418,RWA,TUR,2011,X,30,,2012,N/A,Cobra,AV,APV,L,30,,2012,Rwanda,Turkey,N,0.15,4.5,4.5
40172,SAU,TUR,2006,,10,,2007,N/A,ACV-S,AV,APC,L,10,,2007,Saudi Arabia,Turkey,N,0.31,3.1,3.1
34963,SAU,TUR,2013,X,350,X,0,N/A,M-113A300,AV,APC,,150,X,2015,Saudi Arabia,Turkey,N,0.26,91,39
40027,SAU,TUR,2007,,300,X,2010,ASS,M-113A300,AV,APC,,300,X,2008-2010,Saudi Arabia,Turkey,N,0.26,78,78
53374,SAU,TUR,2010,,312,X,2013,ASS,M-113A300,AV,APC,,312,X,2010-2013,Saudi Arabia,Turkey,N,0.26,81.12,81.12
53375,SAU,TUR,2011,,320,X,2015,ASS,M-113A300,AV,APC,,320,X,2013-2015,Saudi Arabia,Turkey,N,0.26,83.2,83.2
58611,SAU,TUR,2004,,64,X,2006,ASS,M-113A300,AV,APC,,64,X,2005-2006,Saudi Arabia,Turkey,N,0.26,16.64,16.64
58614,SAU,TUR,2005,X,64,X,2007,N/A,M-113A300,AV,APC,,64,X,2007,Saudi Arabia,Turkey,N,0.26,16.64,16.64
40244,SLO,TUR,2007,,10,,2009,N/A,Cobra,AV,APV,L,10,,2009,Slovenia,Turkey,N,0.15,1.5,1.5
58766,TRK,TUR,2014,X,6,,0,N/A,Dearsan 33m FAC,SH,FAC,L,1,X,2015,Turkmenistan,Turkey,N,31,186,31
52950,TRK,TUR,2011,,2,,2012,N/A,YTBK,SH,Patrol craft,L,2,,2011-2012,Turkmenistan,Turkey,N,20,40,40
56314,TRK,TUR,2012,,8,X,2015,ASS,YTBK,SH,Patrol craft,L,8,X,2013-2015,Turkmenistan,Turkey,N,20,160,160
57144,TUN,TUR,2014,,20,X,2014,N/A,Navigator,AV,APC,L,20,X,2014,Tunisia,Turkey,N,0.17,3.4,3.4
55973,UAE,TUR,2011,X,8,X,2012,N/A,Canavr,AR,Towed MRL,L,8,X,2012,UAE,Turkey,N,1.2,9.6,9.6
55972,UAE,TUR,2013,X,10000,,0,N/A,CIRIT,MI,ASM,L,3000,X,2013-2015,UAE,Turkey,N,0.04,400,120
39716,UAE,TUR,2004,X,48,X,2008,N/A,T-122 122mm,AR,Self-propelled MRL,L,48,X,2005-2008,UAE,Turkey,N,0.6,28.8,28.8
51180,UAE,TUR,2009,,3,X,2010,N/A,T-300 300mm,AR,Self-propelled MRL,L,3,X,2010,UAE,Turkey,N,0.9,2.7,2.7
59571,UNO,TUR,2015,X,12,X,2015,N/A,Cobra,AV,APV,L,12,X,2015,United Nations**,Turkey,N,0.15,1.8,1.8
35303,ALG,UAE,2012,,200,X,0,ASS,Nimr Armored,AV,APV,L,100,X,2014-2015,Algeria,UAE,N,0.03,6,3
50229,BAH,UAE,2008,,2,,2010,N/A,L-42,SH,Landing craft,L,2,,2010,Bahrain,UAE,N,7.4,14.8,14.8
58789,EGY,UAE,2013,X,,X,0,LIC,Panthera T6,AV,APV,,50,X,2014-2015,Egypt,UAE,N,0.14,0,7
56231,JOR,UAE,2013,,6,,2013,AID,AT-802U,AC,Ground attack ac,L,6,X,2013,Jordan,UAE,N,5.5,33,33
59568,JOR,UAE,2015,X,13,,2015,AID,Hawk-60,AC,Trainer/combat ac,L,13,X,2015,Jordan,UAE,S,3.6,46.8,46.8
58378,JOR,UAE,2014,X,166,X,2015,N/A,Paveway,MI,Guided bomb,L,166,X,2015,Jordan,UAE,N,0.02,3.32,3.32
50905,LEB,UAE,2009,,10,,2010,AID,SA-330 Puma,AC,Helicopter,L,10,,2010,Lebanon,UAE,S,2.4,24,24
39612,LEB,UAE,2006,X,9,,2007,AID,SA-342 Gazelle,AC,Light helicopter,L,9,,2007,Lebanon,UAE,S,0.32,2.88,2.88
58788,LYA,UAE,2014,X,50,,2015,N/A,Panthera T6,AV,APV,,50,X,2015,Libya,UAE,N,0.14,7,7
51800,MAL,UAE,2008,,4,,2008,LEAS,Yabhon Aludra,AC,UAV,L,4,,2008,Malaysia,UAE,N,0.2,0.8,0.8
35881,OMA,UAE,2005,,1,,2006,N/A,Mahmal,SH,Landing ship,L,1,,2006,Oman,UAE,N,15,15,15
51313,PAK,UAE,2009,,14,,2009,AID,SA-330 Puma,AC,Helicopter,L,14,,2009,Pakistan,UAE,S,2.4,33.6,33.6
53004,SEY,UAE,2010,,2,,2011,AID,Rodman-101,SH,Patrol craft,L,2,,2011,Seychelles,UAE,S,1.4,2.8,2.8
58724,SOM,UAE,2015,,6,X,2015,AID,RG-31 Nyala,AV,APC,L,6,X,2015,Somalia,UAE,S,0.072,0.432,0.432
38214,TAN,UAE,2006,X,1,,2006,N/A,Shorts-330,AC,Transport aircraft,L,1,,2006,Tanzania,UAE,S,1.66,1.66,1.66
51754,AFG,UK,2009,,2,,2010,AID,Mi-8MT/Mi-17,AC,Transport helicopter,L,2,,2010,Afghanistan,United Kingdom,S,2.7,5.4,5.4
40035,ALG,UK,2007,,6,,2011,N/A,EH-101-400,AC,Transport helicopter,L,6,X,2010-2011,Algeria,United Kingdom,N,12.5,75,75
20949,ALG,UK,1990,X,6,X,2006,LIC,Kebir,SH,Patrol craft,L,6,X,1997-2006,Algeria,United Kingdom,N,9.3,55.8,55.8
55003,ALG,UK,2012,,6,,0,N/A,Super Lynx-100,AC,ASW helicopter,,3,X,2015,Algeria,United Kingdom,N,11.9,71.4,35.7
40034,ALG,UK,2007,,4,,2012,N/A,Super Lynx-300,AC,Helicopter,L,4,,2010-2012,Algeria,United Kingdom,N,4.75,19,19
53607,AUS,UK,2004,,5,,2012,N/A,Air refuel system,OT,Air refuel system,L,5,X,2011-2012,Australia,United Kingdom,N,10,50,50
58884,AUS,UK,2015,,2,,0,N/A,Air refuel system,OT,Air refuel system,L,,,,Australia,United Kingdom,N,10,20,0
56617,AUS,UK,2011,X,20,X,2012,N/A,ASRAAM,MI,SRAAM,L,20,,2012,Australia,United Kingdom,N,0.18,3.6,3.6
53033,AUS,UK,2011,,1,,2011,N/A,Enforcer,SH,AALS,L,1,,2011,Australia,United Kingdom,S,40,40,40
50364,AUS,UK,2010,X,35,,2012,N/A,UFH/M-777 155mm,AR,Towed gun,L,35,,2012,Australia,United Kingdom,N,1,35,35
